label,turn,learning_seconds,expert_ce,expert_count,expert_entropy,expert_kl,expert_target_entropy,expert_top1,phase_0_16_ce,phase_0_16_count,phase_0_16_kl,phase_0_16_target_entropy,phase_128_256_ce,phase_128_256_count,phase_128_256_kl,phase_128_256_target_entropy,phase_16_64_ce,phase_16_64_count,phase_16_64_kl,phase_16_64_target_entropy,phase_256_2048_ce,phase_256_2048_count,phase_256_2048_kl,phase_256_2048_target_entropy,phase_64_128_ce,phase_64_128_count,phase_64_128_kl,phase_64_128_target_entropy
Linear,640,1653.022361307405,1.827478289604187,102339.0,1.8258700370788574,1.00063955783844,0.8268387317657471,0.49291080236434937,1.3814679384231567,18720.0,0.6312422156333923,0.7502257227897644,1.6542398929595947,8211.0,0.6691038608551025,0.9851360321044922,1.9284019470214844,53317.0,1.2017204761505127,0.7266814112663269,1.1795470714569092,97.0,0.40100353956222534,0.7785435318946838,2.0299735069274902,21994.0,0.9540127515792847,1.0759607553482056
Linear,768,1977.8377710222267,1.7469255924224854,102339.0,1.7362691164016724,0.9200868606567383,0.8268387317657471,0.5150333642959595,1.304100751876831,18720.0,0.5538750290870667,0.7502257227897644,1.6070512533187866,8211.0,0.6219152212142944,0.9851360321044922,1.8257992267608643,53317.0,1.0991177558898926,0.7266814112663269,1.0966439247131348,97.0,0.3181003928184509,0.7785435318946838,1.9877171516418457,21994.0,0.9117563962936401,1.0759607553482056
Linear,896,2298.3342607249506,1.6931414604187012,102339.0,1.6904544830322266,0.8663027286529541,0.8268387317657471,0.531302809715271,1.26419997215271,18720.0,0.5139742493629456,0.7502257227897644,1.571482539176941,8211.0,0.5863465070724487,0.9851360321044922,1.758950114250183,53317.0,1.032268762588501,0.7266814112663269,1.0818111896514893,97.0,0.3032676577568054,0.7785435318946838,1.9468153715133667,21994.0,0.8708546161651611,1.0759607553482056
Linear,1024,2602.7365084551275,1.6536142826080322,102339.0,1.6682060956954956,0.8267755508422852,0.8268387317657471,0.5410058498382568,1.2350691556930542,18720.0,0.4848434329032898,0.7502257227897644,1.5567010641098022,8211.0,0.5715650320053101,0.9851360321044922,1.7080023288726807,53317.0,0.9813209176063538,0.7266814112663269,1.0789258480072021,97.0,0.3003823161125183,0.7785435318946838,1.9167248010635376,21994.0,0.840764045715332,1.0759607553482056
Conv,0,0.0,3.676152467727661,102339.0,3.418891429901123,2.849313735961914,0.8268387317657471,0.04971711337566376,4.453964710235596,18720.0,3.7037389278411865,0.7502257227897644,2.3775641918182373,8211.0,1.3924281597137451,0.9851360321044922,3.9290988445281982,53317.0,3.2024173736572266,0.7266814112663269,2.18087100982666,97.0,1.402327537536621,0.7785435318946838,2.8923377990722656,21994.0,1.81637704372406,1.0759607553482056
Conv,128,347.1305812764913,2.803881883621216,102339.0,2.814401865005493,1.9770431518554688,0.8268387317657471,0.2048388123512268,2.817206859588623,18720.0,2.066981077194214,0.7502257227897644,1.9498215913772583,8211.0,0.9646855592727661,0.9851360321044922,3.068204641342163,53317.0,2.3415231704711914,0.7266814112663269,1.5089938640594482,97.0,0.7304503321647644,0.7785435318946838,2.4763360023498535,21994.0,1.400375247001648,1.0759607553482056
Conv,256,693.1580104934983,2.0153074264526367,102339.0,2.0800371170043945,1.1884686946868896,0.8268387317657471,0.43613868951797485,1.6516767740249634,18720.0,0.901451051235199,0.7502257227897644,1.7737858295440674,8211.0,0.7886497974395752,0.9851360321044922,2.1217594146728516,53317.0,1.3950779438018799,0.7266814112663269,1.2998864650726318,97.0,0.521342933177948,0.7785435318946838,2.1600751876831055,21994.0,1.0841144323349,1.0759607553482056
Conv,384,997.6183885894716,1.7622660398483276,102339.0,1.8364797830581665,0.9354273080825806,0.8268387317657471,0.507216215133667,1.35899019241333,18720.0,0.6087644696235657,0.7502257227897644,1.6812926530838013,8211.0,0.6961566209793091,0.9851360321044922,1.8008605241775513,53317.0,1.0741791725158691,0.7266814112663269,1.184216856956482,97.0,0.4056733250617981,0.7785435318946838,2.0447306632995605,21994.0,0.968769907951355,1.0759607553482056
Conv,512,1322.8653918569908,1.6456867456436157,102339.0,1.6067246198654175,0.8188480138778687,0.8268387317657471,0.5400775671005249,1.25031316280365,18720.0,0.5000874400138855,0.7502257227897644,1.6293818950653076,8211.0,0.6442458629608154,0.9851360321044922,1.6533340215682983,53317.0,0.9266526103019714,0.7266814112663269,1.1273658275604248,97.0,0.34882229566574097,0.7785435318946838,1.9720402956008911,21994.0,0.8960795402526855,1.0759607553482056
Conv,640,1653.7655184562318,1.581417202949524,102339.0,1.5834587812423706,0.7545784711837769,0.8268387317657471,0.5550181269645691,1.2051657438278198,18720.0,0.4549400210380554,0.7502257227897644,1.5848658084869385,8211.0,0.5997297763824463,0.9851360321044922,1.577690601348877,53317.0,0.85100919008255,0.7266814112663269,1.1394133567810059,97.0,0.360869824886322,0.7785435318946838,1.911355972290039,21994.0,0.8353952169418335,1.0759607553482056
Conv,768,1978.6899383207783,1.520539402961731,102339.0,1.499864101409912,0.6937006711959839,0.8268387317657471,0.5744339823722839,1.1514140367507935,18720.0,0.40118831396102905,0.7502257227897644,1.552920937538147,8211.0,0.5677849054336548,0.9851360321044922,1.4990167617797852,53317.0,0.7723353505134583,0.7266814112663269,1.1053969860076904,97.0,0.3268534541130066,0.7785435318946838,1.876633644104004,21994.0,0.8006728887557983,1.0759607553482056
Conv,896,2299.205387094058,1.4850407838821411,102339.0,1.464767336845398,0.658202052116394,0.8268387317657471,0.5840685963630676,1.1282249689102173,18720.0,0.3779992461204529,0.7502257227897644,1.5230867862701416,8211.0,0.5379507541656494,0.9851360321044922,1.4594701528549194,53317.0,0.7327887415885925,0.7266814112663269,1.08906090259552,97.0,0.3105173707008362,0.7785435318946838,1.8382720947265625,21994.0,0.7623113393783569,1.0759607553482056
Conv,1024,2603.7618407914415,1.4677448272705078,102339.0,1.4201713800430298,0.6409060955047607,0.8268387317657471,0.5884267091751099,1.1118029356002808,18720.0,0.36157721281051636,0.7502257227897644,1.5141410827636719,8211.0,0.5290050506591797,0.9851360321044922,1.4387263059616089,53317.0,0.712044894695282,0.7266814112663269,1.0846662521362305,97.0,0.30612272024154663,0.7785435318946838,1.8254162073135376,21994.0,0.749455451965332,1.0759607553482056
