label,turn,learning_seconds,expert_ce,expert_count,expert_entropy,expert_kl,expert_target_entropy,expert_top1,phase_0_16_ce,phase_0_16_count,phase_0_16_kl,phase_0_16_target_entropy,phase_128_256_ce,phase_128_256_count,phase_128_256_kl,phase_128_256_target_entropy,phase_16_64_ce,phase_16_64_count,phase_16_64_kl,phase_16_64_target_entropy,phase_256_2048_ce,phase_256_2048_count,phase_256_2048_kl,phase_256_2048_target_entropy,phase_64_128_ce,phase_64_128_count,phase_64_128_kl,phase_64_128_target_entropy
3e-05,0,0.0,3.676152467727661,102339.0,3.418891429901123,2.849313735961914,0.8268387317657471,0.04971711337566376,4.453964710235596,18720.0,3.7037389278411865,0.7502257227897644,2.3775641918182373,8211.0,1.3924281597137451,0.9851360321044922,3.9290988445281982,53317.0,3.2024173736572266,0.7266814112663269,2.18087100982666,97.0,1.402327537536621,0.7785435318946838,2.8923377990722656,21994.0,1.81637704372406,1.0759607553482056
3e-05,128,347.01246979786083,3.0788512229919434,102339.0,3.0120110511779785,2.2520124912261963,0.8268387317657471,0.1394580751657486,2.957929849624634,18720.0,2.2077040672302246,0.7502257227897644,2.0968801975250244,8211.0,1.1117441654205322,0.9851360321044922,3.46887469291687,53317.0,2.7421932220458984,0.7266814112663269,1.9235550165176392,97.0,1.1450114250183105,0.7785435318946838,2.607985734939575,21994.0,1.5320249795913696,1.0759607553482056
3e-05,256,692.9991435338743,2.4922308921813965,102339.0,2.5160763263702393,1.6653921604156494,0.8268387317657471,0.31119123101234436,2.076906204223633,18720.0,1.3266804218292236,0.7502257227897644,1.8446426391601562,8211.0,0.8595066070556641,0.9851360321044922,2.7883942127227783,53317.0,2.0617127418518066,0.7266814112663269,1.2921723127365112,97.0,0.5136287808418274,0.7785435318946838,2.3748393058776855,21994.0,1.29887855052948,1.0759607553482056
3e-05,384,997.4674520315602,2.239670515060425,102339.0,2.3266775608062744,1.4128317832946777,0.8268387317657471,0.3775002658367157,1.7469087839126587,18720.0,0.9966830611228943,0.7502257227897644,1.7799479961395264,8211.0,0.7948119640350342,0.9851360321044922,2.4777894020080566,53317.0,1.751107931137085,0.7266814112663269,1.2359341382980347,97.0,0.45739060640335083,0.7785435318946838,2.257896900177002,21994.0,1.1819361448287964,1.0759607553482056
3e-05,512,1322.6908758841455,2.0698153972625732,102339.0,2.170907974243164,1.2429766654968262,0.8268387317657471,0.42313289642333984,1.5773978233337402,18720.0,0.8271721005439758,0.7502257227897644,1.7367910146713257,8211.0,0.7516549825668335,0.9851360321044922,2.2503600120544434,53317.0,1.5236785411834717,0.7266814112663269,1.1926852464675903,97.0,0.4141417145729065,0.7785435318946838,2.179459571838379,21994.0,1.1034988164901733,1.0759607553482056
3e-05,640,1653.6582519640215,1.9767520427703857,102339.0,1.979926347732544,1.1499133110046387,0.8268387317657471,0.44972100853919983,1.4751842021942139,18720.0,0.7249584794044495,0.7502257227897644,1.7443251609802246,8211.0,0.7591891288757324,0.9851360321044922,2.1205825805664062,53317.0,1.3939011096954346,0.7266814112663269,1.2998896837234497,97.0,0.5213461518287659,0.7785435318946838,2.1447460651397705,21994.0,1.068785309791565,1.0759607553482056
3e-05,768,1978.5697690160014,1.9013816118240356,102339.0,1.9484285116195679,1.0745428800582886,0.8268387317657471,0.4697036147117615,1.404289960861206,18720.0,0.6540642380714417,0.7502257227897644,1.6938186883926392,8211.0,0.708682656288147,0.9851360321044922,2.0252268314361572,53317.0,1.2985453605651855,0.7266814112663269,1.2229785919189453,97.0,0.4444350600242615,0.7785435318946838,2.104736566543579,21994.0,1.0287758111953735,1.0759607553482056
3e-05,896,2299.1263109357096,1.8538604974746704,102339.0,1.8938260078430176,1.0270217657089233,0.8268387317657471,0.4840187728404999,1.359480619430542,18720.0,0.6092548966407776,0.7502257227897644,1.6687088012695312,8211.0,0.6835727691650391,0.9851360321044922,1.9647234678268433,53317.0,1.2380421161651611,0.7266814112663269,1.1938343048095703,97.0,0.4152907729148865,0.7785435318946838,2.0779311656951904,21994.0,1.0019704103469849,1.0759607553482056
3e-05,1024,2603.658320650924,1.8230068683624268,102339.0,1.86091947555542,0.9961681365966797,0.8268387317657471,0.49138644337654114,1.3327338695526123,18720.0,0.5825081467628479,0.7502257227897644,1.6609745025634766,8211.0,0.6758384704589844,0.9851360321044922,1.9224785566329956,53317.0,1.1957972049713135,0.7266814112663269,1.17786705493927,97.0,0.3993235230445862,0.7785435318946838,2.062499761581421,21994.0,0.9865390062332153,1.0759607553482056
1e-04,0,0.0,3.676152467727661,102339.0,3.418891429901123,2.849313735961914,0.8268387317657471,0.04971711337566376,4.453964710235596,18720.0,3.7037389278411865,0.7502257227897644,2.3775641918182373,8211.0,1.3924281597137451,0.9851360321044922,3.9290988445281982,53317.0,3.2024173736572266,0.7266814112663269,2.18087100982666,97.0,1.402327537536621,0.7785435318946838,2.8923377990722656,21994.0,1.81637704372406,1.0759607553482056
